"","Torque","Speed","Angle"
"4949",-96.245,-30.072,-78.031
"4950",-96.245,-30.072,-78.149
"4951",-95.512,-30.072,-78.266
"4952",-95.268,-29.681,-78.382
"4953",-95.024,-30.072,-78.5
"4954",-95.268,-29.681,-78.616
"4955",-94.536,-30.072,-78.733
"4956",-94.291,-30.072,-78.851
"4957",-94.536,-30.072,-78.968
"4958",-94.047,-30.072,-79.086
"4959",-93.315,-29.681,-79.202
"4960",-93.559,-30.072,-79.319
"4961",-93.071,-30.072,-79.436
"4962",-92.827,-30.072,-79.554
"4963",-92.827,-29.681,-79.67
"4964",-93.315,-30.072,-79.787
"4965",-92.827,-30.072,-79.905
"4966",-93.071,-30.072,-80.022
"4967",-93.071,-29.681,-80.138
"4968",-93.071,-30.072,-80.256
"4969",-92.338,-30.072,-80.373
"4970",-92.338,-30.072,-80.491
"4971",-91.85,-29.681,-80.607
"4972",-91.606,-30.072,-80.724
"4973",-91.606,-30.072,-80.841
"4974",-91.118,-29.681,-80.957
"4975",-91.118,-30.072,-81.075
"4976",-90.629,-30.072,-81.192
"4977",-90.873,-30.072,-81.31
"4978",-90.629,-30.072,-81.427
"4979",-90.385,-29.681,-81.543
"4980",-90.629,-30.072,-81.661
"4981",-90.141,-29.681,-81.777
"4982",-89.897,-30.462,-81.896
"4983",-90.141,-29.681,-82.012
"4984",-89.897,-30.072,-82.129
"4985",-89.164,-30.072,-82.247
"4986",-89.409,-29.681,-82.362
"4987",-88.92,-30.072,-82.48
"4988",-88.432,-30.072,-82.597
"4989",-88.188,-30.072,-82.715
"4990",-88.432,-29.681,-82.831
"4991",-87.7,-30.072,-82.948
"4992",-87.7,-30.072,-83.066
"4993",-87.944,-30.072,-83.183
"4994",-87.211,-30.072,-83.301
"4995",-87.455,-29.681,-83.417
"4996",-87.211,-30.072,-83.534
"4997",-86.723,-29.681,-83.65
"4998",-86.235,-30.072,-83.768
"4999",-85.991,-30.072,-83.885
"5000",-85.746,-30.072,-84.002
"5001",-85.502,-29.681,-84.118
"5002",-85.502,-30.072,-84.236
"5003",-84.77,-30.072,-84.353
"5004",-85.014,-29.681,-84.469
"5005",-84.77,-30.072,-84.587
"5006",-84.037,-30.072,-84.704
"5007",-84.282,-30.072,-84.822
"5008",-83.549,-30.072,-84.939
"5009",-83.305,-29.681,-85.055
"5010",-83.549,-29.681,-85.171
"5011",-83.061,-30.072,-85.288
"5012",-83.305,-30.072,-85.406
"5013",-83.061,-30.072,-85.523
"5014",-82.329,-30.072,-85.641
"5015",-82.329,-29.681,-85.757
"5016",-82.084,-30.072,-85.874
"5017",-81.84,-30.072,-85.992
"5018",-81.84,-30.072,-86.109
"5019",-81.108,-29.681,-86.225
"5020",-81.108,-30.072,-86.343
"5021",-80.62,-30.072,-86.46
"5022",-80.131,-30.072,-86.578
"5023",-79.887,-29.681,-86.694
"5024",-79.399,-30.072,-86.811
"5025",-78.911,-30.072,-86.928
"5026",-78.911,-30.072,-87.046
"5027",-78.422,-30.072,-87.163
"5028",-78.178,-29.681,-87.279
"5029",-78.178,-30.072,-87.397
"5030",-77.446,-29.681,-87.513
"5031",-77.202,-30.072,-87.63
"5032",-77.202,-30.072,-87.748
"5033",-76.957,-30.072,-87.865
"5034",-76.713,-29.681,-87.981
"5035",-76.957,-30.072,-88.099
"5036",-77.202,-30.072,-88.216
"5037",-77.446,-30.072,-88.333
"5038",-77.446,-30.072,-88.451
"5039",-77.446,-29.681,-88.567
"5040",-77.446,-30.072,-88.684
"5041",-77.69,-29.681,-88.8
"5042",-77.934,-29.681,-88.916
"5043",-78.422,-28.9,-89.029
"5044",-78.666,-27.728,-89.137
"5045",-78.911,-27.338,-89.244
"5046",-78.911,-26.557,-89.348
"5047",-79.155,-26.166,-89.45
"5048",-78.666,-25.385,-89.549
"5049",-78.666,-24.214,-89.644
"5050",-78.422,-22.651,-89.732
"5051",-77.446,-21.089,-89.815
"5052",-77.202,-21.089,-89.897
"5053",-76.713,-20.308,-89.977
"5054",-76.469,-19.527,-90.053
"5055",-76.469,-18.746,-90.126
"5056",-76.225,-17.965,-90.196
"5057",-76.469,-17.184,-90.263
"5058",-76.469,-16.403,-90.327
"5059",-76.957,-15.622,-90.388
"5060",-76.957,-14.841,-90.446
"5061",-76.713,-14.841,-90.504
"5062",-75.981,-14.45,-90.561
"5063",-76.225,-13.669,-90.614
"5064",-75.248,-12.888,-90.665
"5065",-74.76,-12.497,-90.713
"5066",-74.272,-11.716,-90.759
"5067",-73.539,-11.326,-90.803
"5068",-73.051,-10.935,-90.846
"5069",-73.295,-10.935,-90.889
"5070",-72.319,-10.154,-90.928
"5071",-72.563,-9.764,-90.967
"5072",-72.563,-8.982,-91.002
"5073",-72.563,-8.982,-91.037
"5074",-71.83,-8.592,-91.07
"5075",-71.83,-8.592,-91.104
"5076",-72.075,-7.811,-91.134
"5077",-71.586,-7.811,-91.165
"5078",-71.586,-7.42,-91.194
"5079",-70.61,-7.03,-91.221
"5080",-70.366,-6.639,-91.247
"5081",-69.389,-6.639,-91.273
"5082",-68.657,-6.249,-91.298
"5083",-67.68,-6.249,-91.322
"5084",-67.436,-5.468,-91.343
"5085",-66.215,-5.468,-91.365
"5086",-65.971,-5.077,-91.385
"5087",-65.727,-5.468,-91.406
"5088",-65.727,-5.077,-91.426
"5089",-65.727,-4.686,-91.444
"5090",-65.727,-4.296,-91.461
"5091",-66.704,-4.296,-91.478
"5092",-66.704,-3.905,-91.493
"5093",-67.436,-4.296,-91.51
"5094",-67.192,-3.905,-91.525
"5095",-67.924,-3.515,-91.539
"5096",-68.168,-3.905,-91.554
"5097",-67.68,-3.515,-91.568
"5098",-67.68,-3.124,-91.58
"5099",-67.68,-3.124,-91.592
"5100",-67.436,-3.124,-91.604
"5101",-66.704,-3.124,-91.616
"5102",-66.704,-2.734,-91.627
"5103",-65.971,-2.343,-91.636
"5104",-65.971,-2.343,-91.645
"5105",-64.995,-2.343,-91.655
"5106",-64.995,-2.734,-91.665
"5107",-64.018,-2.343,-91.674
"5108",-63.774,-2.343,-91.684
"5109",-63.286,-1.953,-91.691
"5110",-63.53,-1.953,-91.699
"5111",-63.286,-1.562,-91.705
"5112",-63.041,-1.953,-91.713
"5113",-63.53,-1.562,-91.719
"5114",-63.774,-1.953,-91.726
"5115",-64.75,-1.953,-91.734
"5116",-65.483,-1.562,-91.74
"5117",-65.239,-1.172,-91.745
"5118",-65.239,-1.172,-91.749
"5119",-65.239,-1.953,-91.757
"5120",-64.262,-1.562,-91.763
"5121",-63.286,-0.391,-91.764
"5122",-63.041,0,-91.764
"5123",-62.065,0.391,-91.763
"5124",-60.6,0.391,-91.761
"5125",-60.112,-0.391,-91.763
"5126",-59.135,0,-91.763
"5127",-58.891,0.391,-91.761
"5128",-58.891,-0.391,-91.763
"5129",-58.159,0.391,-91.761
"5130",-58.403,-0.391,-91.763
"5131",-57.67,0.391,-91.761
"5132",-57.67,0,-91.761
"5133",-56.938,0,-91.761
"5134",-56.205,0,-91.761
"5135",-56.205,0,-91.761
"5136",-55.229,0,-91.761
"5137",-54.496,0,-91.761
"5138",-53.764,0,-91.761
"5139",-53.032,0,-91.761
"5140",-52.787,0,-91.761
"5141",-51.811,0,-91.761
"5142",-51.811,0,-91.761
"5143",-51.323,0,-91.761
"5144",-50.834,0,-91.761
"5145",-51.323,0,-91.761
"5146",-50.834,0,-91.761
"5147",-51.079,0,-91.761
"5148",-50.834,0,-91.761
"5149",-50.102,0,-91.761
"5150",-49.858,0,-91.761
"5151",-48.637,0,-91.761
"5152",-48.149,0,-91.761
"5153",-46.928,0,-91.761
"5154",-45.463,0,-91.761
"5155",-44.731,0,-91.761
"5156",-43.022,0,-91.761
"5157",-42.045,0,-91.761
"5158",-41.069,0,-91.761
"5159",-39.116,0,-91.761
"5160",-38.383,0,-91.761
"5161",-36.674,0,-91.761
"5162",-36.186,0,-91.761
"5163",-34.965,0.391,-91.76
"5164",-34.477,0,-91.76
"5165",-33.5,0,-91.76
"5166",-33.012,0,-91.76
"5167",-32.524,0,-91.76
"5168",-32.036,0,-91.76
"5169",-32.036,0,-91.76
"5170",-31.547,0,-91.76
"5171",-31.791,0,-91.76
"5172",-31.303,0,-91.76
"5173",-31.547,0,-91.76
"5174",-30.815,0,-91.76
"5175",-30.082,0,-91.76
"5176",-29.838,0,-91.76
"5177",-28.618,0,-91.76
"5178",-27.885,0,-91.76
"5179",-26.176,0,-91.76
"5180",-25.2,0,-91.76
"5181",-23.246,0,-91.76
"5182",-22.026,0,-91.76
"5183",-20.073,0,-91.76
"5184",-18.852,0,-91.76
"5185",-16.655,0,-91.76
"5186",-15.434,0.391,-91.758
"5187",-13.969,0,-91.758
"5188",-12.26,0,-91.758
"5189",-11.284,0,-91.758
"5190",-10.063,0,-91.758
"5191",-8.842,0,-91.758
"5192",-8.354,0,-91.758
"5193",-6.889,0,-91.758
"5194",-6.889,0.391,-91.757
"5195",-5.912,0,-91.757
"5196",-5.424,0,-91.757
"5197",-5.18,0,-91.757
"5198",-4.448,0,-91.757
"5199",-4.692,0,-91.757
"5200",-3.959,0,-91.757
"5201",-3.959,0,-91.757
"5202",-3.715,0,-91.757
"5203",-3.227,0,-91.757
"5204",-3.227,0,-91.757
"5205",-2.495,0,-91.757
"5206",-2.25,0,-91.757
"5207",-2.006,0,-91.757
"5208",-1.518,0,-91.757
"5209",-0.541,0,-91.757
"5210",-0.053,0,-91.757
"5211",0.679,0,-91.757
"5212",1.656,0,-91.757
"5213",2.877,0,-91.757
"5214",4.341,0,-91.757
"5215",5.806,0.391,-91.755
"5216",7.515,0,-91.755
"5217",8.98,0,-91.755
"5218",10.445,0,-91.755
"5219",12.642,0,-91.755
"5220",14.595,0,-91.755
"5221",16.06,0,-91.755
"5222",18.013,0,-91.755
"5223",20.211,0,-91.755
"5224",22.164,0.391,-91.754
"5225",23.384,0.391,-91.752
"5226",25.582,0.781,-91.749
"5227",27.046,1.172,-91.745
"5228",28.267,1.172,-91.74
"5229",29.488,1.172,-91.735
"5230",30.22,1.562,-91.729
"5231",30.22,1.172,-91.725
"5232",30.953,1.172,-91.72
"5233",30.709,1.562,-91.714
"5234",31.197,1.953,-91.706
"5235",31.197,2.734,-91.696
"5236",31.197,3.905,-91.681
"5237",31.441,5.468,-91.659
"5238",31.685,6.249,-91.635
"5239",31.441,7.811,-91.604
"5240",31.929,8.201,-91.572
"5241",32.906,9.373,-91.536
"5242",33.394,9.764,-91.497
"5243",34.127,10.154,-91.458
"5244",35.347,11.326,-91.414
"5245",36.08,12.107,-91.366
"5246",36.568,13.278,-91.314
"5247",38.033,14.059,-91.259
"5248",39.009,14.059,-91.205
"5249",39.742,14.841,-91.147
"5250",40.474,15.231,-91.087
"5251",41.451,16.012,-91.025
"5252",41.939,16.793,-90.959
"5253",43.16,16.793,-90.893
"5254",43.404,17.574,-90.825
"5255",44.136,18.355,-90.753
"5256",45.357,18.746,-90.68
"5257",46.089,18.746,-90.607
"5258",46.822,19.527,-90.53
"5259",47.066,19.918,-90.452
"5260",48.043,20.308,-90.373
"5261",49.263,20.699,-90.292
"5262",49.996,20.699,-90.211
"5263",50.24,21.48,-90.128
"5264",51.461,21.87,-90.042
"5265",51.949,21.87,-89.957
"5266",52.437,23.042,-89.867
"5267",52.925,22.261,-89.78
"5268",53.17,23.042,-89.69
"5269",54.146,23.042,-89.6
"5270",54.39,23.432,-89.508
"5271",55.123,23.432,-89.417
"5272",55.367,24.214,-89.322
"5273",56.099,24.604,-89.226
"5274",57.076,24.604,-89.13
"5275",57.564,24.604,-89.034
"5276",58.785,24.604,-88.938
"5277",59.273,24.604,-88.841
"5278",60.005,25.385,-88.742
"5279",60.982,25.776,-88.642
"5280",61.959,25.776,-88.541
"5281",62.447,26.166,-88.439
"5282",63.912,26.166,-88.337
"5283",64.156,25.776,-88.236
"5284",65.132,26.166,-88.134
"5285",65.377,26.166,-88.031
"5286",65.865,26.947,-87.926
"5287",66.841,26.947,-87.821
"5288",67.33,26.947,-87.716
"5289",67.574,26.557,-87.612
"5290",67.574,26.947,-87.507
"5291",67.818,27.338,-87.4
"5292",68.55,27.338,-87.293
"5293",68.55,27.338,-87.186
"5294",68.795,27.338,-87.079
"5295",69.283,27.728,-86.971
"5296",69.771,27.728,-86.863
"5297",70.259,28.119,-86.753
"5298",70.015,27.728,-86.645
"5299",70.504,28.119,-86.535
"5300",71.236,27.728,-86.427
"5301",70.992,28.119,-86.317
"5302",71.48,28.51,-86.205
"5303",71.724,28.119,-86.095
"5304",71.968,28.51,-85.984
"5305",72.457,28.119,-85.874
"5306",72.701,28.9,-85.761
"5307",72.457,28.51,-85.65
"5308",72.945,28.51,-85.539
"5309",72.701,28.51,-85.427
"5310",73.189,28.9,-85.314
"5311",73.189,28.51,-85.203
"5312",73.433,28.9,-85.09
"5313",73.189,28.9,-84.977
"5314",73.921,28.9,-84.864
"5315",73.921,28.9,-84.751
"5316",74.654,29.291,-84.637
"5317",74.898,28.9,-84.524
"5318",75.386,28.51,-84.413
"5319",76.119,29.291,-84.298
"5320",76.851,29.291,-84.184
"5321",76.851,29.291,-84.07
"5322",77.584,29.291,-83.955
"5323",77.584,29.291,-83.841
"5324",77.828,28.9,-83.728
"5325",78.072,29.681,-83.612
"5326",78.56,28.9,-83.499
"5327",78.804,29.291,-83.385
"5328",79.048,29.681,-83.269
"5329",79.048,29.291,-83.154
"5330",78.804,29.681,-83.038
"5331",79.293,28.9,-82.925
"5332",79.781,29.291,-82.811
"5333",80.513,29.681,-82.695
"5334",81.002,29.291,-82.581
"5335",81.49,29.681,-82.465
"5336",82.222,29.681,-82.349
"5337",83.199,29.681,-82.233
"5338",83.687,29.291,-82.118
"5339",83.687,29.681,-82.002
"5340",84.664,29.681,-81.886
"5341",84.908,29.681,-81.771
"5342",85.64,29.681,-81.655
"5343",85.396,29.291,-81.54
"5344",86.373,29.681,-81.424
"5345",86.129,30.072,-81.307
"5346",86.617,29.681,-81.191
"5347",86.373,29.291,-81.076
"5348",86.861,29.681,-80.96
"5349",86.861,30.072,-80.843
"5350",87.349,29.291,-80.729
"5351",87.349,29.681,-80.613
"5352",87.105,30.072,-80.495
"5353",87.593,30.072,-80.378
"5354",87.349,29.681,-80.262
"5355",87.349,29.681,-80.146
"5356",87.838,29.681,-80.03
"5357",87.349,29.681,-79.914
"5358",87.593,29.681,-79.798
"5359",87.838,30.072,-79.681
"5360",87.593,30.072,-79.563
"5361",88.082,30.072,-79.446
"5362",88.326,29.291,-79.331
"5363",88.082,29.681,-79.215
"5364",88.326,30.072,-79.098
"5365",89.058,30.072,-78.98
"5366",89.302,29.681,-78.864
"5367",89.546,29.681,-78.748
"5368",90.523,29.681,-78.632
"5369",90.767,30.462,-78.514
"5370",91.255,29.681,-78.398
"5371",91.255,30.072,-78.28
"5372",91.5,29.681,-78.164
"5373",91.5,30.072,-78.047
"5374",91.988,29.681,-77.931
"5375",91.744,30.072,-77.813
"5376",91.744,29.681,-77.697
"5377",91.988,30.072,-77.58
"5378",91.988,30.072,-77.462
"5379",91.255,29.681,-77.346
"5380",91.5,30.072,-77.229
"5381",91.744,29.681,-77.113
"5382",91.255,30.072,-76.996
"5383",91.744,29.681,-76.88
"5384",91.988,29.681,-76.764
"5385",91.5,30.072,-76.646
"5386",91.988,29.681,-76.53
"5387",92.476,30.072,-76.413
"5388",93.209,29.681,-76.297
"5389",93.697,30.072,-76.179
"5390",94.185,30.072,-76.062
"5391",95.162,30.072,-75.944
"5392",95.65,30.072,-75.827
"5393",97.115,30.072,-75.71
"5394",98.091,29.681,-75.594
"5395",98.58,30.072,-75.476
"5396",99.312,30.072,-75.359
"5397",99.8,29.681,-75.243
"5398",100.777,29.681,-75.127
"5399",101.021,30.462,-75.008
"5400",101.998,29.681,-74.892
"5401",102.242,30.072,-74.774
"5402",102.73,30.072,-74.657
"5403",103.463,30.072,-74.539
"5404",103.707,30.072,-74.422
"5405",104.683,29.681,-74.306
"5406",105.416,30.072,-74.189
"5407",106.148,29.681,-74.073
"5408",106.88,30.072,-73.955
"5409",107.125,30.462,-73.836
"5410",107.857,29.681,-73.72
"5411",108.345,30.072,-73.603
"5412",109.078,30.072,-73.485
"5413",109.81,29.681,-73.369
"5414",110.543,30.072,-73.252
"5415",111.031,30.072,-73.134
"5416",111.275,30.072,-73.017
"5417",111.763,30.072,-72.899
"5418",111.519,30.072,-72.782
"5419",112.007,30.072,-72.665
"5420",112.496,29.681,-72.549
"5421",113.228,30.072,-72.431
"5422",113.716,29.681,-72.315
"5423",113.961,30.462,-72.196
"5424",114.205,30.072,-72.079
"5425",114.937,29.681,-71.963
"5426",115.67,30.072,-71.845
"5427",115.67,29.681,-71.729
"5428",115.425,30.072,-71.612
"5429",115.181,30.462,-71.493
"5430",114.693,29.681,-71.377
"5431",114.205,30.072,-71.259
"5432",113.961,30.072,-71.142
"5433",113.472,29.681,-71.026
"5434",113.472,29.681,-70.91
"5435",113.716,30.072,-70.793
"5436",113.472,30.072,-70.675
"5437",113.716,30.072,-70.558
"5438",114.449,29.681,-70.442
"5439",114.693,30.072,-70.324
"5440",115.181,29.681,-70.208
"5441",115.67,29.681,-70.092
"5442",116.646,30.462,-69.973
"5443",116.89,30.072,-69.856
"5444",117.134,30.462,-69.737
"5445",116.89,29.681,-69.621
"5446",117.623,30.072,-69.504
"5447",117.867,29.681,-69.388
"5448",117.623,30.072,-69.27
"5449",117.623,30.072,-69.153
"5450",118.111,29.681,-69.037
"5451",118.355,30.072,-68.919
"5452",118.599,30.072,-68.802
"5453",119.332,30.072,-68.684
"5454",119.332,29.681,-68.568
"5455",119.332,30.072,-68.451
"5456",119.576,30.072,-68.333
"5457",119.82,30.072,-68.216
"5458",120.308,29.681,-68.1
"5459",120.064,30.072,-67.983
"5460",120.308,30.462,-67.864
"5461",120.796,30.072,-67.746
"5462",121.041,29.681,-67.63
"5463",120.796,30.072,-67.513
"5464",121.773,30.072,-67.395
"5465",121.773,30.072,-67.278
"5466",121.773,29.681,-67.162
"5467",122.75,30.072,-67.044
"5468",122.994,30.072,-66.927
"5469",123.726,30.072,-66.809
"5470",124.214,29.681,-66.694
"5471",124.459,30.072,-66.576
"5472",124.703,30.072,-66.459
"5473",125.435,30.072,-66.341
"5474",125.191,30.072,-66.224
"5475",126.168,30.072,-66.106
"5476",126.412,30.072,-65.989
"5477",126.168,29.681,-65.873
"5478",126.656,30.072,-65.755
"5479",126.168,30.072,-65.638
"5480",126.168,30.072,-65.52
"5481",126.656,30.072,-65.403
"5482",126.656,29.681,-65.287
"5483",126.168,29.681,-65.171
"5484",126.412,30.072,-65.054
"5485",127.144,30.072,-64.936
"5486",127.388,30.072,-64.819
"5487",127.388,30.072,-64.701
"5488",128.121,29.681,-64.585
"5489",128.609,29.681,-64.469
"5490",128.609,30.072,-64.352
"5491",129.341,30.072,-64.234
"5492",129.097,30.072,-64.117
"5493",129.341,30.072,-63.999
"5494",129.586,30.072,-63.882
"5495",129.097,30.072,-63.764
"5496",129.097,30.072,-63.647
"5497",129.341,29.681,-63.531
"5498",129.097,30.072,-63.414
"5499",128.365,30.072,-63.296
"5500",128.121,30.072,-63.179
"5501",128.609,29.681,-63.063
"5502",128.365,30.072,-62.945
"5503",127.877,29.681,-62.829
"5504",128.121,30.072,-62.712
"5505",128.609,29.681,-62.596
"5506",128.609,30.072,-62.478
"5507",128.853,30.462,-62.359
"5508",128.853,29.681,-62.243
"5509",128.365,29.681,-62.128
"5510",128.853,30.072,-62.01
"5511",128.365,30.072,-61.893
"5512",128.609,30.462,-61.774
"5513",128.853,30.462,-61.655
"5514",128.609,29.291,-61.54
"5515",129.097,29.681,-61.424
"5516",128.853,30.462,-61.305
"5517",128.853,30.072,-61.188
"5518",129.341,30.072,-61.07
"5519",129.341,29.681,-60.954
"5520",130.074,30.072,-60.837
"5521",129.83,29.681,-60.721
"5522",130.318,30.072,-60.604
"5523",130.806,30.072,-60.486
"5524",130.562,30.072,-60.369
"5525",130.806,30.072,-60.251
"5526",130.318,30.072,-60.134
"5527",130.318,29.681,-60.018
"5528",130.318,30.072,-59.9
"5529",129.586,30.072,-59.783
"5530",129.586,30.072,-59.665
"5531",129.586,30.072,-59.548
"5532",129.341,29.681,-59.432
"5533",129.83,30.072,-59.314
"5534",129.83,29.681,-59.198
"5535",130.074,30.072,-59.081
"5536",130.806,30.072,-58.964
"5537",130.806,30.072,-58.846
"5538",131.295,30.072,-58.729
"5539",132.027,29.681,-58.613
"5540",132.027,30.072,-58.495
"5541",132.515,29.681,-58.379
"5542",132.027,30.072,-58.262
"5543",132.515,30.072,-58.144
"5544",132.271,30.072,-58.027
"5545",132.515,30.072,-57.909
"5546",132.515,30.072,-57.792
"5547",131.783,30.072,-57.674
"5548",132.027,29.681,-57.559
"5549",131.539,30.072,-57.441
"5550",131.295,30.072,-57.324
"5551",131.295,30.072,-57.206
"5552",131.539,29.681,-57.09
"5553",131.295,29.681,-56.974
"5554",131.539,30.072,-56.857
"5555",132.027,30.072,-56.739
"5556",132.027,30.072,-56.622
"5557",132.759,29.681,-56.506
"5558",132.759,30.072,-56.388
"5559",133.004,30.072,-56.271
"5560",133.004,30.072,-56.153
"5561",133.248,30.072,-56.036
"5562",133.004,30.072,-55.919
"5563",133.492,30.072,-55.801
"5564",133.736,30.072,-55.684
"5565",133.492,29.681,-55.568
"5566",133.98,30.072,-55.45
"5567",133.492,30.072,-55.333
"5568",134.224,30.072,-55.215
"5569",134.468,30.072,-55.098
"5570",134.468,30.072,-54.98
"5571",134.957,29.681,-54.864
"5572",135.201,30.072,-54.747
"5573",135.201,30.072,-54.629
"5574",135.689,29.681,-54.514
"5575",135.201,30.072,-54.396
"5576",135.689,30.072,-54.279
"5577",135.445,30.072,-54.161
"5578",135.445,30.072,-54.044
"5579",135.689,30.072,-53.926
"5580",135.933,29.681,-53.81
"5581",135.445,30.072,-53.693
"5582",135.689,30.072,-53.575
"5583",135.201,30.072,-53.458
"5584",134.957,29.681,-53.342
"5585",135.201,30.072,-53.224
"5586",134.468,30.072,-53.107
"5587",134.468,29.681,-52.991
"5588",133.98,30.072,-52.874
"5589",133.248,29.681,-52.758
"5590",132.759,30.072,-52.64
"5591",132.515,30.072,-52.523
"5592",131.783,30.072,-52.405
"5593",131.05,29.681,-52.289
"5594",130.806,30.072,-52.172
"5595",130.318,29.681,-52.056
"5596",130.074,29.681,-51.94
"5597",129.586,30.072,-51.822
"5598",129.341,30.462,-51.703
"5599",129.097,30.072,-51.586
"5600",129.586,29.681,-51.47
"5601",129.586,30.072,-51.353
"5602",129.097,30.072,-51.235
"5603",129.097,29.681,-51.119
"5604",129.586,30.072,-51.002
"5605",129.341,30.072,-50.884
"5606",128.853,30.072,-50.767
"5607",128.609,29.681,-50.651
"5608",127.877,30.072,-50.533
"5609",127.144,29.681,-50.417
"5610",125.679,30.072,-50.3
"5611",124.703,30.072,-50.182
"5612",124.214,30.072,-50.065
"5613",123.238,30.072,-49.948
"5614",122.017,29.681,-49.832
"5615",121.529,29.681,-49.716
"5616",120.796,30.462,-49.597
"5617",120.552,30.072,-49.479
"5618",120.796,29.681,-49.363
"5619",120.552,30.072,-49.246
"5620",120.796,29.681,-49.13
"5621",120.552,30.072,-49.012
"5622",120.552,30.072,-48.895
"5623",120.308,30.072,-48.777
"5624",120.064,30.072,-48.66
"5625",120.552,30.072,-48.542
"5626",120.308,29.681,-48.427
"5627",120.064,30.072,-48.309
"5628",119.82,29.681,-48.193
"5629",119.088,30.462,-48.074
"5630",118.355,30.072,-47.957
"5631",118.111,29.681,-47.841
"5632",118.355,30.072,-47.723
"5633",118.599,30.072,-47.606
"5634",118.355,29.681,-47.49
"5635",118.843,30.072,-47.372
"5636",119.332,30.072,-47.255
"5637",119.088,29.681,-47.139
"5638",119.576,30.072,-47.022
"5639",119.576,30.072,-46.904
"5640",119.332,29.681,-46.788
"5641",119.088,30.072,-46.671
"5642",118.843,30.072,-46.553
"5643",119.088,30.072,-46.436
"5644",118.843,30.072,-46.318
"5645",118.111,29.681,-46.202
"5646",118.355,29.681,-46.086
"5647",117.867,30.072,-45.969
"5648",117.623,30.072,-45.851
"5649",117.623,30.072,-45.734
"5650",117.867,30.072,-45.616
"5651",118.355,29.681,-45.501
"5652",118.355,30.072,-45.383
"5653",118.599,30.072,-45.266
"5654",118.355,30.072,-45.148
"5655",118.599,29.681,-45.032
"5656",118.355,30.072,-44.915
"5657",118.111,30.072,-44.797
"5658",118.111,30.072,-44.68
"5659",118.111,30.072,-44.562
"5660",117.623,29.681,-44.446
"5661",117.623,30.072,-44.329
"5662",117.379,30.072,-44.211
"5663",117.867,29.681,-44.095
"5664",117.867,30.072,-43.978
"5665",117.379,30.072,-43.861
"5666",117.379,29.681,-43.745
"5667",117.134,30.462,-43.626
"5668",117.623,30.072,-43.508
"5669",117.134,30.072,-43.391
"5670",116.646,29.681,-43.275
"5671",116.158,30.072,-43.157
"5672",115.67,30.072,-43.04
"5673",114.693,30.072,-42.922
"5674",113.961,29.681,-42.806
"5675",113.716,30.072,-42.689
"5676",113.228,29.681,-42.573
"5677",112.007,30.072,-42.456
"5678",111.519,30.072,-42.338
"5679",111.031,29.681,-42.222
"5680",111.275,30.072,-42.105
"5681",111.031,30.072,-41.987
"5682",111.031,30.072,-41.87
"5683",110.787,29.681,-41.754
"5684",111.031,29.681,-41.638
"5685",111.275,30.072,-41.52
"5686",110.787,30.072,-41.403
"5687",110.787,30.462,-41.284
"5688",110.543,29.681,-41.168
"5689",110.054,30.072,-41.05
"5690",109.322,30.072,-40.933
"5691",108.834,29.681,-40.817
"5692",108.101,30.072,-40.7
"5693",106.636,30.072,-40.582
"5694",105.66,29.681,-40.466
"5695",104.683,29.681,-40.35
"5696",104.439,30.462,-40.231
"5697",103.707,29.681,-40.115
"5698",102.73,29.681,-39.999
"5699",102.974,30.072,-39.882
"5700",102.486,30.072,-39.764
"5701",102.974,29.681,-39.649
"5702",102.73,30.072,-39.531
"5703",103.218,30.072,-39.414
"5704",103.218,30.072,-39.296
"5705",103.218,30.072,-39.179
"5706",102.73,30.072,-39.061
"5707",102.242,30.072,-38.944
"5708",102.242,29.681,-38.828
"5709",101.509,30.072,-38.71
"5710",101.509,30.072,-38.593
"5711",100.777,29.681,-38.477
"5712",100.777,30.072,-38.359
